"payment_id","city","country","film_category","film_rating","payment_amount"
28017,"Nha Trang","Vietnam","Family","R","2.99"
28018,"Nha Trang","Vietnam","Classics","G","2.99"
28019,"Nha Trang","Vietnam","Children","NC-17","0.99"
28020,"Yingkou","China","Foreign","PG","0.99"
28021,"Yingkou","China","Comedy","NC-17","2.99"
28022,"Yingkou","China","Classics","G","2.99"
28023,"Yingkou","China","Family","NC-17","4.99"
28024,"Yingkou","China","Family","PG","6.99"
28025,"Yingkou","China","Children","PG-13","0.99"
28026,"Yingkou","China","Horror","R","1.99"
28027,"Yingkou","China","New","NC-17","7.99"
28028,"Yingkou","China","Sports","PG-13","1.99"
28029,"Santa Rosa","Philippines","Music","NC-17","0.99"
28030,"Santa Rosa","Philippines","Comedy","R","4.99"
28031,"Santa Rosa","Philippines","Horror","PG","9.99"
28032,"Santa Rosa","Philippines","Foreign","PG-13","4.99"
28033,"Santa Rosa","Philippines","New","PG","6.99"
28034,"Santa Rosa","Philippines","Drama","G","6.99"
28035,"Santa Rosa","Philippines","Documentary","PG-13","4.99"
28036,"Santa Rosa","Philippines","Classics","R","0.99"
28037,"Santa Rosa","Philippines","Animation","R","4.99"
28038,"Santa Rosa","Philippines","Games","NC-17","2.99"
28039,"Santa Rosa","Philippines","Animation","PG","4.99"
28040,"Santa Rosa","Philippines","Games","R","6.99"
28041,"Santa Rosa","Philippines","Foreign","PG","2.99"
28042,"Santa Rosa","Philippines","Travel","PG-13","7.99"
28043,"Santa Rosa","Philippines","Classics","PG-13","7.99"
28044,"Santa Rosa","Philippines","New","G","4.99"
28045,"Santa Rosa","Philippines","Documentary","R","5.99"
28046,"Santa Rosa","Philippines","Sports","PG","5.99"
28047,"Santa Rosa","Philippines","Horror","R","0.99"
28048,"Vinh","Vietnam","Action","PG","4.99"
28049,"Vinh","Vietnam","Music","NC-17","2.99"
28050,"Vinh","Vietnam","Drama","NC-17","6.99"
28051,"Vinh","Vietnam","New","G","2.99"
28052,"Vinh","Vietnam","Foreign","PG-13","4.99"
28053,"Vinh","Vietnam","Horror","PG-13","1.99"
28054,"Vinh","Vietnam","Drama","PG-13","0.99"
28055,"Vinh","Vietnam","Sci-Fi","G","5.99"
28056,"Vinh","Vietnam","Animation","G","2.99"
28057,"Vinh","Vietnam","Games","NC-17","6.99"
28058,"Purwakarta","Indonesia","Animation","R","5.99"
28059,"Purwakarta","Indonesia","New","PG-13","4.99"
28060,"Purwakarta","Indonesia","Animation","G","4.99"
28061,"Purwakarta","Indonesia","Family","PG","6.99"
28062,"Purwakarta","Indonesia","Travel","PG-13","4.99"
28063,"Purwakarta","Indonesia","Documentary","G","8.99"
28064,"Purwakarta","Indonesia","Travel","PG","4.99"
28065,"Purwakarta","Indonesia","Music","PG-13","6.99"
28066,"Udine","Italy","Games","R","6.99"
28067,"Udine","Italy","Family","PG","2.99"
28068,"Udine","Italy","Drama","PG","7.99"
28069,"Udine","Italy","Music","NC-17","6.99"
28070,"Udine","Italy","Children","PG-13","1.99"
28071,"Udine","Italy","Sports","PG","4.99"
28072,"Udine","Italy","Games","PG-13","4.99"
28073,"Udine","Italy","Children","PG","0.99"
28074,"Udine","Italy","Music","R","4.99"
28075,"Udine","Italy","Music","R","5.99"
28076,"Udine","Italy","Family","R","0.99"
28077,"Cape Coral","United States","Family","R","1.99"
28078,"Cape Coral","United States","Games","PG-13","5.99"
28079,"Cape Coral","United States","Games","G","6.99"
28080,"Cape Coral","United States","Documentary","PG-13","2.99"
28081,"Cape Coral","United States","New","PG-13","3.99"
28082,"Cape Coral","United States","Horror","R","7.99"
28083,"Cape Coral","United States","Sports","R","4.99"
28084,"Cape Coral","United States","Animation","PG-13","2.99"
28085,"Cape Coral","United States","Family","R","3.99"
28086,"Cape Coral","United States","Documentary","G","7.99"
28087,"Cape Coral","United States","Family","NC-17","0.99"
28088,"Cape Coral","United States","Sci-Fi","R","1.99"
28089,"Cape Coral","United States","Sci-Fi","PG-13","5.99"
28090,"Cape Coral","United States","Comedy","PG","2.99"
28091,"Cape Coral","United States","Animation","NC-17","4.99"
28092,"Cape Coral","United States","Horror","PG-13","4.99"
28093,"Cape Coral","United States","Animation","NC-17","2.99"
28094,"Cape Coral","United States","Comedy","G","6.99"
28095,"Cape Coral","United States","Children","NC-17","4.99"
28096,"Cape Coral","United States","Horror","PG-13","2.99"
28097,"Mogiljov","Belarus","New","NC-17","0.99"
28098,"Mogiljov","Belarus","Games","R","0.99"
28099,"Mogiljov","Belarus","Action","PG-13","3.99"
28100,"Mogiljov","Belarus","Sports","R","4.99"
28101,"Mogiljov","Belarus","Travel","PG-13","2.99"
28102,"Mogiljov","Belarus","Action","G","1.99"
28103,"Mogiljov","Belarus","Sports","PG-13","8.99"
28104,"Mogiljov","Belarus","Horror","R","0.99"
28105,"Mogiljov","Belarus","Action","G","0.99"
28106,"Benguela","Angola","Children","G","4.99"
28107,"Benguela","Angola","Foreign","PG-13","0.99"
28108,"Benguela","Angola","Action","R","9.99"
28109,"Benguela","Angola","Sci-Fi","PG","5.99"
28110,"Benguela","Angola","Animation","NC-17","3.99"
28111,"Benguela","Angola","Horror","NC-17","0.99"
28112,"Benguela","Angola","Comedy","PG-13","7.99"
28113,"Benguela","Angola","Foreign","PG-13","4.99"
28114,"Benguela","Angola","Horror","PG","3.99"
28115,"Benguela","Angola","Sports","R","8.99"
28116,"Benguela","Angola","Action","R","3.99"
28117,"Bhimavaram","India","Foreign","PG","0.99"
28118,"Bhimavaram","India","Sci-Fi","R","0.99"
28119,"Bhimavaram","India","Travel","NC-17","5.99"
28120,"Bhimavaram","India","Family","NC-17","0.99"
28121,"Bhimavaram","India","Travel","PG","4.99"
28122,"Bhimavaram","India","Animation","PG","6.99"
28123,"Bhimavaram","India","Sci-Fi","R","5.99"
28124,"Bhimavaram","India","Classics","PG-13","7.99"
28125,"Bhimavaram","India","Action","NC-17","3.99"
28126,"Bhimavaram","India","Drama","PG-13","2.99"
28127,"Bhimavaram","India","New","PG","5.99"
28128,"Bhimavaram","India","Travel","PG-13","4.99"
28129,"Bhimavaram","India","Music","PG-13","0.99"
28130,"Ezeiza","Argentina","Travel","NC-17","2.99"
28131,"Ezeiza","Argentina","Sci-Fi","PG","4.99"
28132,"Ezeiza","Argentina","New","NC-17","0.99"
28133,"Ezeiza","Argentina","Animation","R","3.99"
28134,"Ezeiza","Argentina","Horror","G","1.99"
28135,"Ezeiza","Argentina","Classics","PG","4.99"
28136,"Ezeiza","Argentina","Animation","PG-13","4.99"
28137,"Ezeiza","Argentina","Foreign","G","0.99"
28138,"Ezeiza","Argentina","Sports","PG-13","4.99"
28139,"Ezeiza","Argentina","Sports","PG-13","3.99"
28140,"Kuwana","Japan","Games","PG-13","5.99"
28141,"Kuwana","Japan","Music","PG","5.99"
28142,"Kuwana","Japan","Sports","PG","0.99"
28143,"Kuwana","Japan","New","G","4.99"
28144,"Kuwana","Japan","Sports","G","4.99"
28145,"Kuwana","Japan","Comedy","PG-13","4.99"
28146,"Kuwana","Japan","Documentary","PG","2.99"
28147,"Kuwana","Japan","Music","NC-17","6.99"
28148,"Kuwana","Japan","Horror","R","2.99"
28149,"Kuwana","Japan","Sports","PG-13","6.99"
28150,"Kuwana","Japan","Comedy","PG-13","5.99"
28151,"Kuwana","Japan","Foreign","PG","4.99"
28152,"Kuwana","Japan","Sports","PG-13","0.99"
28153,"Kuwana","Japan","Children","G","4.99"
28154,"Cam Ranh","Vietnam","Games","G","2.99"
28155,"Cam Ranh","Vietnam","Foreign","R","4.99"
28156,"Cam Ranh","Vietnam","Family","PG","2.99"
28157,"Cam Ranh","Vietnam","Classics","NC-17","7.99"
28158,"Cam Ranh","Vietnam","Games","R","4.99"
28159,"Cam Ranh","Vietnam","Sports","PG","8.99"
28160,"Cam Ranh","Vietnam","Documentary","PG-13","2.99"
28161,"Cam Ranh","Vietnam","Drama","PG-13","7.99"
28162,"Cam Ranh","Vietnam","Classics","G","4.99"
28163,"Cam Ranh","Vietnam","Classics","PG","3.99"
28164,"Cam Ranh","Vietnam","Drama","PG-13","4.99"
28165,"Cam Ranh","Vietnam","Foreign","PG","2.99"
28166,"Cam Ranh","Vietnam","Horror","PG-13","5.99"
28167,"Cam Ranh","Vietnam","Drama","R","2.99"
28168,"Binzhou","China","Sci-Fi","PG-13","8.99"
28169,"Binzhou","China","Sci-Fi","NC-17","4.99"
28170,"Binzhou","China","Classics","G","2.99"
28171,"Binzhou","China","Games","PG-13","0.99"
28172,"Binzhou","China","New","NC-17","9.99"
28173,"Binzhou","China","Horror","R","4.99"
28174,"Binzhou","China","Sci-Fi","R","8.99"
28175,"Binzhou","China","Animation","NC-17","2.99"
28176,"Binzhou","China","Animation","NC-17","2.99"
28177,"Binzhou","China","Games","NC-17","2.99"
28178,"Binzhou","China","Family","PG","1.99"
28179,"Binzhou","China","Classics","R","1.99"
28180,"Binzhou","China","Horror","PG-13","3.99"
28181,"Amroha","India","Animation","PG-13","2.99"
28182,"Amroha","India","New","PG-13","4.99"
28183,"Amroha","India","Family","PG-13","2.99"
28184,"Amroha","India","Classics","PG-13","2.99"
28185,"Amroha","India","Family","PG","0.99"
28186,"Amroha","India","New","PG-13","5.99"
28187,"Amroha","India","Children","NC-17","4.99"
28188,"NDjamna","Chad","Horror","NC-17","4.99"
28189,"NDjamna","Chad","Sports","NC-17","6.99"
28190,"NDjamna","Chad","Foreign","NC-17","2.99"
28191,"NDjamna","Chad","Action","PG-13","6.99"
28192,"NDjamna","Chad","Horror","PG","0.99"
28193,"NDjamna","Chad","New","PG-13","8.99"
28194,"NDjamna","Chad","Family","PG-13","2.99"
28195,"NDjamna","Chad","Sports","G","2.99"
28196,"NDjamna","Chad","Games","PG-13","4.99"
28197,"NDjamna","Chad","Classics","PG","0.99"
28198,"NDjamna","Chad","Sci-Fi","R","4.99"
28199,"Tonghae","South Korea","Foreign","NC-17","4.99"
28200,"Tonghae","South Korea","Documentary","NC-17","0.99"
28201,"Tonghae","South Korea","Children","PG","2.99"
28202,"Tonghae","South Korea","Foreign","R","0.99"
28203,"Tonghae","South Korea","Family","R","5.99"
28204,"Tonghae","South Korea","Games","R","4.99"
28205,"Tonghae","South Korea","Music","PG","4.99"
28206,"Tonghae","South Korea","Documentary","PG","4.99"
28207,"Tonghae","South Korea","Classics","PG","2.99"
28208,"Tonghae","South Korea","Sports","G","8.99"
28209,"Tonghae","South Korea","Sports","PG-13","4.99"
28210,"Tonghae","South Korea","Family","NC-17","3.99"
28211,"Aurora","United States","Children","PG-13","0.99"
28212,"Aurora","United States","Family","R","0.99"
28213,"Aurora","United States","Sports","PG-13","2.99"
28214,"Aurora","United States","Games","NC-17","5.99"
28215,"Aurora","United States","Music","PG-13","2.99"
28216,"Aurora","United States","Foreign","NC-17","4.99"
28217,"Aurora","United States","Documentary","NC-17","0.99"
28218,"Aurora","United States","Drama","PG-13","2.99"
28219,"Aurora","United States","Foreign","PG","4.99"
28220,"Aurora","United States","Music","R","4.99"
28221,"Aurora","United States","Comedy","PG-13","4.99"
28222,"Aurora","United States","Family","R","2.99"
28223,"Baicheng","China","Drama","PG-13","4.99"
28224,"Baicheng","China","Action","PG-13","8.99"
28225,"Baicheng","China","New","PG-13","4.99"
28226,"Baicheng","China","Sports","PG","2.99"
28227,"Baicheng","China","Horror","PG-13","2.99"
28228,"Baicheng","China","Sci-Fi","G","2.99"
28229,"Baicheng","China","Family","G","0.99"
28230,"Baicheng","China","Music","PG","0.99"
28231,"Baicheng","China","New","PG","0.99"
28232,"Baicheng","China","Sports","PG","0.99"
28233,"Baicheng","China","Sci-Fi","PG-13","0.99"
28234,"Baicheng","China","Sports","PG-13","4.99"
28235,"Baicheng","China","Games","R","4.99"
28236,"Baicheng","China","Documentary","PG","8.99"
28237,"Valencia","Venezuela","Foreign","PG-13","2.99"
28238,"Valencia","Venezuela","Sports","PG-13","0.99"
28239,"Valencia","Venezuela","Sports","PG-13","4.99"
28240,"Valencia","Venezuela","Sports","NC-17","7.99"
28241,"Valencia","Venezuela","Comedy","PG","2.99"
28242,"Valencia","Venezuela","Drama","NC-17","5.99"
28243,"Valencia","Venezuela","Animation","R","2.99"
28244,"Valencia","Venezuela","Sci-Fi","PG-13","6.99"
28245,"Valencia","Venezuela","Sports","PG-13","5.99"
28246,"Valencia","Venezuela","Documentary","NC-17","0.99"
28247,"Valencia","Venezuela","Family","G","7.99"
28248,"Valencia","Venezuela","Games","NC-17","4.99"
28249,"Ruse","Bulgaria","Documentary","G","4.99"
28250,"Ruse","Bulgaria","Drama","PG-13","4.99"
28251,"Ruse","Bulgaria","Documentary","G","2.99"
28252,"Ruse","Bulgaria","Animation","PG-13","7.99"
28253,"Ruse","Bulgaria","New","NC-17","2.99"
28254,"Ruse","Bulgaria","Sci-Fi","PG","6.99"
28255,"Ruse","Bulgaria","Classics","G","0.99"
28256,"Ruse","Bulgaria","New","R","4.99"
28257,"Ruse","Bulgaria","Sports","G","2.99"
28258,"Livorno","Italy","Sports","R","2.99"
28259,"Livorno","Italy","Family","PG","4.99"
28260,"Livorno","Italy","Horror","R","7.99"
28261,"Livorno","Italy","Horror","PG-13","2.99"
28262,"Livorno","Italy","Foreign","PG-13","8.99"
28263,"Livorno","Italy","Children","NC-17","4.99"
28264,"Livorno","Italy","Animation","PG-13","0.99"
28265,"Pangkal Pinang","Indonesia","Sports","G","0.99"
28266,"Pangkal Pinang","Indonesia","Horror","R","6.99"
28267,"Pangkal Pinang","Indonesia","New","R","5.99"
28268,"Pangkal Pinang","Indonesia","New","PG-13","5.99"
28269,"Pangkal Pinang","Indonesia","Music","PG","9.99"
28270,"Pangkal Pinang","Indonesia","Children","PG-13","8.99"
28271,"Pangkal Pinang","Indonesia","Sports","NC-17","4.99"
28272,"Pangkal Pinang","Indonesia","Classics","PG","3.99"
28273,"Beni-Mellal","Morocco","Foreign","PG-13","2.99"
28274,"Beni-Mellal","Morocco","Family","G","4.99"
28275,"Beni-Mellal","Morocco","Travel","PG-13","4.99"
28276,"Beni-Mellal","Morocco","Music","NC-17","2.99"
28277,"Beni-Mellal","Morocco","Animation","PG-13","2.99"
28278,"Beni-Mellal","Morocco","Drama","PG-13","4.99"
28279,"Beni-Mellal","Morocco","Animation","PG-13","2.99"
28280,"Beni-Mellal","Morocco","Animation","R","0.99"
28281,"So Bernardo do Campo","Brazil","Drama","PG-13","0.99"
28282,"So Bernardo do Campo","Brazil","Children","G","2.99"
28283,"So Bernardo do Campo","Brazil","Sports","PG-13","6.99"
28284,"So Bernardo do Campo","Brazil","Family","R","2.99"
28285,"So Bernardo do Campo","Brazil","Classics","R","5.99"
28286,"So Bernardo do Campo","Brazil","Music","R","9.99"
28287,"Konotop","Ukraine","Sci-Fi","NC-17","8.99"
28288,"Konotop","Ukraine","Family","NC-17","5.99"
28289,"Konotop","Ukraine","Family","NC-17","5.99"
28290,"Konotop","Ukraine","Drama","R","0.99"
28291,"Konotop","Ukraine","Animation","NC-17","5.99"
28292,"Konotop","Ukraine","Animation","NC-17","3.99"
28293,"Konotop","Ukraine","Animation","PG-13","2.99"
28294,"Konotop","Ukraine","New","PG-13","2.99"
28295,"Konotop","Ukraine","Children","R","4.99"
28296,"Sanya","China","Action","G","4.99"
28297,"Sanya","China","Sports","PG-13","0.99"
28298,"Sanya","China","Drama","PG-13","0.99"
28299,"Sanya","China","Animation","G","0.99"
28300,"Sanya","China","Animation","R","9.99"
28301,"Sanya","China","Family","R","2.99"
28302,"Sanya","China","Sci-Fi","PG-13","6.99"
28303,"Sanya","China","Sports","PG","4.99"
28304,"Sanya","China","Horror","PG","4.99"
28305,"Lengshuijiang","China","Family","NC-17","6.99"
28306,"Sanya","China","Family","PG","1.99"
28307,"Kanazawa","Japan","Travel","G","4.99"
28308,"Kanazawa","Japan","Children","NC-17","4.99"
28309,"Kanazawa","Japan","Sci-Fi","PG","4.99"
28310,"Kanazawa","Japan","Horror","R","4.99"
28311,"Kanazawa","Japan","New","PG","0.99"
28312,"Kanazawa","Japan","Music","NC-17","4.99"
28313,"Kanazawa","Japan","Family","G","3.99"
28314,"Kanazawa","Japan","Horror","PG-13","4.99"
28315,"Kanazawa","Japan","Classics","PG-13","3.99"
28316,"Kanazawa","Japan","Horror","PG","2.99"
28317,"Tarlac","Philippines","Family","G","2.99"
28318,"Tarlac","Philippines","Animation","NC-17","2.99"
28319,"Tarlac","Philippines","Children","PG-13","7.99"
28320,"Tarlac","Philippines","Music","NC-17","4.99"
28321,"Tarlac","Philippines","Foreign","R","4.99"
28322,"Tarlac","Philippines","Travel","PG-13","5.99"
28323,"Santiago de Compostela","Spain","Children","PG","2.99"
28324,"Santiago de Compostela","Spain","Foreign","PG-13","4.99"
28325,"Santiago de Compostela","Spain","Animation","G","0.99"
28326,"Santiago de Compostela","Spain","Drama","NC-17","7.99"
28327,"Santiago de Compostela","Spain","Classics","G","0.99"
28328,"Santiago de Compostela","Spain","Classics","R","4.99"
28329,"Santiago de Compostela","Spain","Comedy","PG-13","7.99"
28330,"Santiago de Compostela","Spain","Games","PG","9.99"
28331,"Santiago de Compostela","Spain","Action","G","0.99"
28332,"Zhoushan","China","Drama","PG-13","4.99"
28333,"Zhoushan","China","Documentary","R","4.99"
28334,"Zhoushan","China","Family","PG","2.99"
28335,"Zhoushan","China","Drama","NC-17","0.99"
28336,"Zhoushan","China","New","PG","2.99"
28337,"Zhoushan","China","Drama","NC-17","6.99"
28338,"Zhoushan","China","Sci-Fi","G","2.99"
28339,"Zhoushan","China","Children","PG-13","8.99"
28340,"Zhoushan","China","Family","R","2.99"
28341,"Zhoushan","China","Drama","R","0.99"
28342,"Zhoushan","China","Children","PG","4.99"
28343,"Alvorada","Brazil","Children","G","5.99"
28344,"Alvorada","Brazil","Horror","R","1.99"
28345,"Alvorada","Brazil","Children","NC-17","0.99"
28346,"Alvorada","Brazil","Drama","PG","0.99"
28347,"Alvorada","Brazil","New","G","9.99"
28348,"Alvorada","Brazil","Horror","PG-13","0.99"
28349,"Alvorada","Brazil","Classics","G","2.99"
28350,"Alvorada","Brazil","Travel","PG","4.99"
28351,"Haining","China","Sci-Fi","G","6.99"
28352,"Haining","China","Travel","G","7.99"
28353,"Haining","China","Family","PG","4.99"
28354,"Haining","China","Music","NC-17","2.99"
28355,"Haining","China","Comedy","PG-13","2.99"
28356,"Haining","China","Travel","PG-13","2.99"
28357,"Haining","China","Classics","PG","5.99"
28358,"Haining","China","Sports","PG","4.99"
28359,"Haining","China","Sports","R","8.99"
28360,"Novi Sad","Yugoslavia","Action","R","6.99"
28361,"Novi Sad","Yugoslavia","Horror","R","4.99"
28362,"Novi Sad","Yugoslavia","Sci-Fi","G","2.99"
28363,"Novi Sad","Yugoslavia","Games","R","4.99"
28364,"Novi Sad","Yugoslavia","Drama","PG","4.99"
28365,"Novi Sad","Yugoslavia","Family","NC-17","4.99"
28366,"Novi Sad","Yugoslavia","Horror","R","4.99"
28367,"Novi Sad","Yugoslavia","Horror","R","0.99"
28368,"Novi Sad","Yugoslavia","Games","PG-13","4.99"
28369,"Novi Sad","Yugoslavia","Games","PG-13","3.99"
28370,"Novi Sad","Yugoslavia","Travel","PG-13","2.99"
28371,"Novi Sad","Yugoslavia","Sports","PG-13","0.99"
28372,"Novi Sad","Yugoslavia","New","PG","6.99"
28373,"Novi Sad","Yugoslavia","Children","PG","4.99"
28374,"Novi Sad","Yugoslavia","Sci-Fi","PG-13","4.99"
28375,"Novi Sad","Yugoslavia","Animation","PG-13","2.99"
28376,"Rajkot","India","Classics","NC-17","4.99"
28377,"Rajkot","India","Family","R","2.99"
28378,"Rajkot","India","Music","PG-13","5.99"
28379,"Rajkot","India","Sci-Fi","PG-13","2.99"
28380,"Chatsworth","South Africa","Classics","PG-13","2.99"
28381,"Chatsworth","South Africa","Drama","NC-17","0.99"
28382,"Chatsworth","South Africa","Sports","PG-13","3.99"
28383,"Chatsworth","South Africa","Games","NC-17","5.99"
28384,"Chatsworth","South Africa","Drama","NC-17","7.99"
28385,"Chatsworth","South Africa","Comedy","G","7.99"
28386,"Southport","United Kingdom","Sports","PG-13","2.99"
28387,"Southport","United Kingdom","Documentary","PG-13","3.99"
28388,"Southport","United Kingdom","Classics","PG","0.99"
28389,"Southport","United Kingdom","Family","NC-17","0.99"
28390,"Southport","United Kingdom","Classics","G","2.99"
28391,"Southport","United Kingdom","Sci-Fi","PG-13","5.99"
28392,"Southport","United Kingdom","Children","PG","4.99"
28393,"Vilnius","Lithuania","Animation","PG-13","0.99"
28394,"Vilnius","Lithuania","Sci-Fi","G","1.99"
28395,"Vilnius","Lithuania","Music","PG-13","0.99"
28396,"Vilnius","Lithuania","Sports","R","3.99"
28397,"Vilnius","Lithuania","Music","NC-17","4.99"
28398,"Vilnius","Lithuania","Foreign","G","0.99"
28399,"Vilnius","Lithuania","Foreign","R","0.99"
28400,"Vilnius","Lithuania","Documentary","R","2.99"
28401,"Vilnius","Lithuania","Children","G","1.99"
28402,"Vilnius","Lithuania","Drama","PG-13","6.99"
28403,"Wroclaw","Poland","Sports","PG-13","9.99"
28404,"Wroclaw","Poland","Sci-Fi","PG","0.99"
28405,"Wroclaw","Poland","Family","R","3.99"
28406,"Wroclaw","Poland","Sports","R","5.99"
28407,"Wroclaw","Poland","Music","PG-13","2.99"
28408,"Wroclaw","Poland","Comedy","PG","6.99"
28409,"Wroclaw","Poland","Music","PG","3.99"
28410,"Wroclaw","Poland","Games","NC-17","7.99"
28411,"Wroclaw","Poland","Comedy","NC-17","9.99"
28412,"Wroclaw","Poland","Horror","PG-13","4.99"
28413,"Wroclaw","Poland","Comedy","G","0.99"
28414,"Wroclaw","Poland","Drama","PG","0.99"
28415,"Wroclaw","Poland","Foreign","PG-13","2.99"
28416,"Wroclaw","Poland","Travel","PG","4.99"
28417,"Wroclaw","Poland","Drama","G","2.99"
28418,"Bilbays","Egypt","New","PG","5.99"
28419,"Bilbays","Egypt","Music","NC-17","4.99"
28420,"Bilbays","Egypt","Animation","PG-13","7.99"
28421,"Bilbays","Egypt","Sci-Fi","PG-13","1.99"
28422,"Bilbays","Egypt","Travel","R","4.99"
28423,"Bilbays","Egypt","Documentary","PG","2.99"
28424,"Bilbays","Egypt","Animation","PG-13","1.99"
28425,"Bilbays","Egypt","Comedy","NC-17","1.99"
28426,"Bilbays","Egypt","Action","PG","1.99"
28427,"Bilbays","Egypt","Family","PG","0.99"
28428,"Bilbays","Egypt","Travel","NC-17","2.99"
28429,"Bilbays","Egypt","Action","NC-17","2.99"
28430,"Avellaneda","Argentina","Travel","PG","4.99"
28431,"Avellaneda","Argentina","Sci-Fi","PG-13","2.99"
28432,"Avellaneda","Argentina","Drama","PG-13","9.99"
28433,"Avellaneda","Argentina","Animation","PG-13","0.99"
28434,"Avellaneda","Argentina","Comedy","PG","2.99"
28435,"Avellaneda","Argentina","Action","NC-17","4.99"
28436,"Avellaneda","Argentina","Children","R","2.99"
28437,"Avellaneda","Argentina","New","G","4.99"
28438,"Avellaneda","Argentina","Action","G","3.99"
28439,"Avellaneda","Argentina","Sci-Fi","R","2.99"
28440,"Avellaneda","Argentina","Classics","G","5.99"
28441,"Avellaneda","Argentina","Action","PG","4.99"
28442,"Avellaneda","Argentina","Family","PG","0.99"
28443,"Avellaneda","Argentina","Family","R","5.99"
28444,"Garland","United States","Comedy","G","2.99"
28445,"Garland","United States","Documentary","R","0.99"
28446,"Garland","United States","Classics","R","0.99"
28447,"Garland","United States","New","PG-13","4.99"
28448,"Garland","United States","Music","R","0.99"
28449,"Garland","United States","Family","NC-17","10.99"
28450,"Garland","United States","Animation","PG-13","7.99"
28451,"Sokoto","Nigeria","Sci-Fi","R","5.99"
28452,"Sokoto","Nigeria","Horror","G","4.99"
28453,"Sokoto","Nigeria","Children","NC-17","0.99"
28454,"Sokoto","Nigeria","New","G","6.99"
28455,"Sokoto","Nigeria","Music","PG","8.99"
28456,"Sokoto","Nigeria","Games","G","3.99"
28457,"Sokoto","Nigeria","Travel","PG","2.99"
28458,"Sokoto","Nigeria","Sports","PG-13","2.99"
28459,"Sokoto","Nigeria","Action","R","0.99"
28460,"Bucuresti","Romania","Sports","R","1.99"
28461,"Bucuresti","Romania","Drama","PG-13","0.99"
28462,"Bucuresti","Romania","Foreign","NC-17","3.99"
28463,"Bucuresti","Romania","Music","NC-17","6.99"
28464,"Bucuresti","Romania","Children","PG-13","2.99"
28465,"Bucuresti","Romania","Documentary","PG-13","5.99"
28466,"Bucuresti","Romania","New","PG-13","3.99"
28467,"Bucuresti","Romania","Horror","PG","4.99"
28468,"Bucuresti","Romania","Horror","R","0.99"
28469,"Bucuresti","Romania","Action","G","0.99"
28470,"Bucuresti","Romania","Music","NC-17","2.99"
28471,"Bucuresti","Romania","Family","R","0.99"
28472,"Bucuresti","Romania","Documentary","PG","1.99"
28473,"Bucuresti","Romania","Children","PG","5.99"
28474,"Bucuresti","Romania","Music","R","6.99"
28475,"Bucuresti","Romania","Sports","G","7.99"
28476,"Xintai","China","Games","R","2.99"
28477,"Xintai","China","Drama","NC-17","0.99"
28478,"Xintai","China","Children","R","2.99"
28479,"Xintai","China","Horror","PG","10.99"
28480,"Xintai","China","Documentary","R","4.99"
28481,"Xintai","China","Documentary","R","0.99"
28482,"Xintai","China","Sci-Fi","NC-17","3.99"
28483,"Xintai","China","Classics","G","2.99"
28484,"Xintai","China","Games","PG","6.99"
28485,"Hunuco","Peru","Action","PG","0.99"
28486,"Hunuco","Peru","Games","NC-17","2.99"
28487,"Hunuco","Peru","Games","R","2.99"
28488,"Hunuco","Peru","Travel","PG","0.99"
28489,"Hunuco","Peru","Travel","NC-17","4.99"
28490,"Hunuco","Peru","Drama","R","2.99"
28491,"Hunuco","Peru","New","NC-17","2.99"
28492,"Hunuco","Peru","Action","PG-13","0.99"
28493,"Hunuco","Peru","Sports","R","5.99"
28494,"Hunuco","Peru","Children","G","2.99"
28495,"Hunuco","Peru","Foreign","G","5.99"
28496,"Tokat","Turkey","New","PG-13","4.99"
28497,"Tokat","Turkey","Action","R","0.99"
28498,"Tokat","Turkey","Horror","PG","3.99"
28499,"Tokat","Turkey","Games","R","9.99"
28500,"Tokat","Turkey","Children","PG-13","2.99"
28501,"Tokat","Turkey","Family","R","2.99"
28502,"Tokat","Turkey","Action","G","0.99"
28503,"Tokat","Turkey","Sci-Fi","PG-13","2.99"
28504,"Tokat","Turkey","Sci-Fi","G","6.99"
28505,"Tokat","Turkey","Action","PG","2.99"
28506,"Tokat","Turkey","Documentary","PG-13","1.99"
28507,"Tokat","Turkey","New","R","6.99"
28508,"Tokat","Turkey","Classics","PG-13","0.99"
28509,"Tokat","Turkey","Animation","PG","4.99"
28510,"Tokat","Turkey","Family","PG","4.99"
28511,"Tokat","Turkey","Children","NC-17","4.99"
28512,"Tokat","Turkey","Travel","R","3.99"
28513,"Tokat","Turkey","Animation","PG","2.99"
28514,"Serpuhov","Russian Federation","Travel","PG","5.99"
28515,"Serpuhov","Russian Federation","New","R","0.99"
28516,"Serpuhov","Russian Federation","Action","G","0.99"
28517,"Serpuhov","Russian Federation","Sports","R","4.99"
28518,"Serpuhov","Russian Federation","Travel","R","2.99"
28519,"Serpuhov","Russian Federation","Family","PG","0.99"
28520,"Serpuhov","Russian Federation","Sci-Fi","R","2.99"
28521,"Serpuhov","Russian Federation","Sci-Fi","R","2.99"
28522,"Serpuhov","Russian Federation","Sports","NC-17","2.99"
28523,"Serpuhov","Russian Federation","Animation","G","7.99"
28524,"Serpuhov","Russian Federation","Travel","G","6.99"
28525,"Barcelona","Venezuela","Music","R","2.99"
28526,"Barcelona","Venezuela","New","NC-17","2.99"
28527,"Barcelona","Venezuela","Games","G","0.99"
28528,"Barcelona","Venezuela","Travel","PG","4.99"
